acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,liveness,loudness,name,popularity,speechiness,tempo,valence,year,hype_score
0.00674,['Daughtry'],0.438,225813,0.919,0,6BDtTzjbJ5kKKSWcJT8MlX,0.0,0.158,-2.91,Crawling Back To You,50,0.0495,151.026,0.195,2006,20.465226000000005
0.00591,['Brand New'],0.268,256667,0.82,0,5rLHszkkgiIwWrGwyWAFFE,0.000288,0.0882,-3.729,Millstone,45,0.0495,202.461,0.166,2006,25.045109000000004
2.88e-06,['In Flames'],0.452,215200,0.993,0,7eyshS7nRaFtN8oMjHZSnp,0.53,0.152,-4.74,Take This Life,47,0.172,119.926,0.121,2006,17.080899712
0.000118,['Rise Against'],0.443,227707,0.984,0,2r1yo1u0PHegpetacdrHh2,0.000593,0.0782,-3.794,Ready To Fall,47,0.077,128.577,0.484,2006,17.941488200000002
0.0629,['Daughtry'],0.363,250311,0.8340000000000001,0,07dtD7iciEL7vHqATMXg3V,0.0,0.1639999999999999,-2.826,What About Now,48,0.0436,161.972,0.275,2006,21.313710000000004
0.0819999999999999,['Utada'],0.484,271947,0.833,0,0nYDnOeXWsAuV0dqOxXXO5,0.0,0.13,-5.79,Sanctuary (Opening),48,0.0542,109.087,0.307,2006,16.047200000000004
9.07e-06,['The Strokes'],0.397,265773,0.894,0,1TbK5nWKIxZYIRVurMvkuR,0.642,0.0847,-3.099,Ize of the World,49,0.0464,134.993,0.277,2006,18.746899093
0.00133,['Muse'],0.351,211133,0.961,0,6JnFVmPyJvjnfBag0hhIFa,0.00335,0.108,-3.942,Assassin,55,0.145,124.715,0.416,2006,18.329867
6.29e-05,['All That Remains'],0.241,214533,0.965,0,3htNWAURTQyS8qe6MFbEzt,0.000251,0.329,-3.17,The Air That I Breathe,48,0.129,159.833,0.3670000000000001,2006,21.12099371
0.136,['Nick Lachey'],0.421,244667,0.728,0,1bPqAXwNiVcM6zjJU1Z4Cd,0.0,0.136,-5.644,What's Left Of Me,49,0.035,150.12,0.311,2006,20.201
0.114,['Marilyn Manson'],0.482,202333,0.949,0,2KUL1Ix9grxAWvIAft9EWL,8.85e-05,0.0942,-6.359,This is Halloween - Pop Version,52,0.192,168.18099999999995,0.327,2006,22.3878
0.00184,['Fall Out Boy'],0.466,203840,0.941,0,6FAUi2Xm6RCF0wpwG8oXGZ,7.9e-06,0.34,-2.82,The Carpal Tunnel Of Love,50,0.0497,140.765,0.599,2007,19.451816
6.14e-05,['Garbage'],0.473,226400,0.8740000000000001,0,0c1iL21nLuQNZTWiijOZUG,0.000606,0.111,-3.66,Only Happy When It Rains,46,0.0409,121.475,0.444,2007,17.104293860000002
0.0415,['Katharine McPhee'],0.462,215200,0.8009999999999999,0,6RB4Z9DwTWaVgyNg3dR9p9,0.0,0.0523,-4.191,Over It,52,0.0664,84.541,0.491,2007,13.98265
0.00152,['Fall Out Boy'],0.378,195093,0.961,0,6t87wHYpHlTwOctOS6GKXa,4.87e-06,0.189,-3.069,G.I.N.A.S.F.S.,50,0.0892,178.06400000000005,0.727,2007,23.170148000000008
0.00511,['Fall Out Boy'],0.459,203507,0.8909999999999999,0,0Xm1MphW32ekOkhnoe61lk,0.0,0.106,-5.057,Thnks fr th Mmrs,52,0.0623,154.83700000000005,0.588,2007,21.042289000000007
3.5600000000000005e-05,['Volbeat'],0.4270000000000001,185827,0.959,0,6Hr4vhhv2yYqvK96xKY9eI,0.000951,0.171,-4.375,Sad Man's Tongue,57,0.0435,109.95,0.564,2007,17.06809644
6.64e-06,['Godsmack'],0.347,248333,0.836,1,0NLawlO6diSdXO9eHnFJXO,0.8109999999999999,0.331,-6.761,The Enemy,48,0.0293,80.661,0.703,2007,13.186299336
0.118,['AJJ'],0.486,195587,0.614,0,3oIQfBgaruqihkCHokRQZ0,0.0,0.127,-7.636,Rejoice,48,0.0374,91.147,0.5920000000000001,2007,14.184300000000002
1.94e-05,['Five Finger Death Punch'],0.477,249973,0.982,1,2g6uwKdzrj6anXMvc95vSg,2.13e-06,0.248,-3.884,White Knuckles,45,0.213,145.047,0.0889,2007,19.39469806
0.0936,['Darude'],0.494,227493,0.99,0,3XWZ7PNB3ei50bTPzHhqA6,0.989,0.088,-4.928,Sandstorm - Radio Edit,46,0.0569,136.363,0.657,2007,18.62274
0.00168,['Seether'],0.335,254840,0.933,1,5etsnSg4MXfk8DsjCEHGen,0.036,0.254,-4.225,Like Suicide,48,0.0767,192.055,0.357,2007,24.352232000000004
0.00564,['Idina Menzel'],0.295,226067,0.691,0,1YeD9xHDe2LCgUjRJebFqF,0.0,0.162,-4.322,Defying Gravity,47,0.0307,151.59799999999996,0.178,2007,20.125536
0.003,['Seether'],0.3229999999999999,253907,0.758,0,3mNJnrphRRXNC7pl6Iaf2x,0.0,0.2,-3.964,Walk Away From The Sun,48,0.0326,163.92700000000005,0.34,2007,21.484400000000008
0.0198,['Céline Dion'],0.266,242067,0.536,0,4YMF887Vyq1Xnj1QO6E25t,0.0,0.157,-5.613,Taking Chances,52,0.0357,176.063,0.25,2007,23.01832
0.0239,"['Jack White', 'Alicia Keys']",0.42,262240,0.7659999999999999,0,3ODl8J0TZAykdMCtCIO28n,3.08e-05,0.11,-4.231,Another Way to Die,56,0.179,68.393,0.41,2007,12.75071
0.0525,"['M.I.A.', 'Rye Rye', 'Afrikan Boy']",0.465,241600,0.856,0,7CdoiceXjPWZxjQT0q3aVV,0.0,0.162,-5.82,Paper Planes - Blaqstarr Remix,45,0.277,172.19400000000005,0.381,2008,22.06395
0.000521,['Hinder'],0.484,213667,0.963,0,6UAJ5yvdHlWO1Xlz8BKHEG,0.00039,0.294,-3.808,Up All Night,48,0.0638,96.942,0.483,2008,14.8798479
0.0193,['The Raconteurs'],0.407,205587,0.821,0,55rs5f3NvawRGMO666XqL5,2.06e-06,0.36,-4.987,Consoler of the Lonely,46,0.0657,99.814,0.61,2008,14.907170000000002
0.000413,['Rise Against'],0.242,222453,0.946,0,6xLlFIY9nuri5BR0Cp84ea,3.7e-05,0.132,-3.388,Re-Education (Through Labor),47,0.102,147.589,0.341,2008,19.7910587
0.000343,['Black Kids'],0.478,217707,0.927,0,46BMGjAnLVVR1gZcayw93j,0.0,0.359,-4.266,I'm Not Gonna Teach Your Boyfriend How to Dance with You,45,0.047,125.346,0.775,2008,17.4082657
0.016,['I Set My Friends On Fire'],0.458,204440,0.939,0,77vNp4OsXJdDt3OwlQW0HS,0.0,0.288,-3.702,Things That Rhyme With Orange,47,0.115,168.158,0.447,2008,21.8875
0.000109,['O.A.R.'],0.3720000000000001,215693,0.953,0,7lNbSkl1edQfVobWplyRWk,0.0,0.188,-4.189,This Town,46,0.266,174.042,0.61,2008,22.3644891
0.000275,['Volbeat'],0.302,188853,0.974,0,4KEdXMwdTAjsELGfjWNUKe,0.000511,0.0838,-2.834,Guitar Gangsters & Cadillac Blood,57,0.147,76.867,0.332,2008,13.7392725
0.0111,['Theory of a Deadman'],0.3670000000000001,243240,0.647,0,51Pu4nIwYTXhAhgmSSuOo7,0.0,0.0713,-4.279,Wait for Me,46,0.0315,153.046,0.146,2008,20.17099
0.00055,['Emarosa'],0.386,273653,0.941,0,3ybttms1Zl5kfsSl2QxIbP,0.0,0.14,-2.168,The Past Should Stay Dead,48,0.0515,90.913,0.483,2008,14.250745000000002
0.0087,['The Audition'],0.477,212187,0.951,0,7qZdLKPA5TXDxpd10AGpf0,0.0,0.121,-2.499,Warm Me Up,48,0.0558,162.95600000000005,0.754,2008,21.475430000000006
0.0057,['Coldplay'],0.359,236213,0.779,0,1STAWoWHYJh2UVUx41pYMD,0.8370000000000001,0.379,-7.52,Lost!,52,0.0412,86.95100000000002,0.5820000000000001,2008,14.200030000000002
0.0226,"['M.I.A.', 'Bun B', 'Rich Boy']",0.442,225160,0.873,0,6RzgLIPAL0ikigYa3ufujc,1.73e-06,0.718,-4.9110000000000005,Paper Planes - Diplo Street Remix,45,0.29,172.33599999999996,0.451,2008,22.08164
0.00072,['The Offspring'],0.431,205947,0.918,0,7xm8RWCCBYvEVx1VyErDa3,6.16e-06,0.0701,-3.798,Half-Truism,52,0.0397,144.112,0.402,2008,19.972728
0.156,['DeBarge'],0.489,250840,0.583,0,6cdH1UdTjfulCpzjnzjs04,5.23e-06,0.0769,-7.307,All This Love - Single Version,45,0.0327,187.143,0.408,2008,23.471400000000003
0.0153,['Parachute'],0.405,231453,0.591,0,46XMysg4VurmyAQ28tshqz,0.0,0.199,-5.129,The Mess I Made,47,0.0339,165.377,0.173,2009,21.49447
0.0534,['Daughtry'],0.434,206413,0.764,0,4gWTBq5Jftq5CEKYpLXD8R,0.0,0.4370000000000001,-3.45,Life After You,51,0.0299,51.316,0.309,2009,10.54226
0.00125,['Florence + The Machine'],0.441,223333,0.821,0,7yD1uhq8xqCSdHLSkQ6sYL,0.00106,0.0949,-4.795,Drumming Song,47,0.0456,200.006,0.467,2009,25.034975
0.153,['Halestorm'],0.235,244067,0.584,0,3mkNZA4Q0dYvZIn6OZEmOz,0.0,0.108,-5.968999999999999,Familiar Taste of Poison,49,0.0319,104.908,0.078,2009,15.5977
0.0439,['Skillet'],0.387,210520,0.828,0,4MoVvVkDGFNtQPHciZgG3w,0.0,0.301,-3.955,Never Surrender,52,0.0382,161.922,0.306,2009,21.71361
0.000728,['Silverstein'],0.478,175320,0.72,0,6Z0gK8Fp0AqS9EX8Icp4hj,0.0,0.0947,-6.845,Apologize,52,0.0415,135.129,0.26,2009,19.0244272
6.3e-06,['Breaking Benjamin'],0.326,213640,0.972,0,5aBknBm85rJp8fSWu2koV2,1.22e-05,0.16,-2.92,Lights Out,49,0.0688,170.87900000000005,0.5379999999999999,2009,22.344699370000004
2.27e-05,['Five Finger Death Punch'],0.417,222627,0.935,1,1KaEKgvZDEksErDGNE0SIG,0.000937,0.292,-3.505,Walk Away,46,0.102,135.957,0.254,2009,18.55959773
0.106,['Skillet'],0.482,220080,0.873,0,6JLnc7pF4WUzQ6BWONpc7j,0.0,0.108,-4.73,One Day Too Late,51,0.0348,143.941,0.441,2009,19.841800000000003
9.52e-05,['A Day To Remember'],0.283,236613,0.957,0,1WoVRr4ZKgIdshBwXCl3pq,0.0,0.287,-4.845,Homesick,49,0.0729,110.027,0.431,2009,16.246390480000002
0.052,['Arctic Monkeys'],0.415,205747,0.657,0,0IiQ3gvsK7OTYoDvBUKukm,0.0552,0.233,-6.757999999999999,My Propeller,47,0.0295,115.752,0.69,2009,16.5501
0.000807,['Foo Fighters'],0.43,267360,0.955,0,6HNruFQlzQx4ulL4ppRLYI,0.0,0.044,-4.767,The Pretender,56,0.0424,172.975,0.366,2009,23.2699193
0.000744,['Steel Panther'],0.38,216973,0.961,1,68ZY22YJeDxvcpQCg6u6SX,0.0,0.0924,-3.323,Eyes Of A Panther,55,0.143,178.044,0.5770000000000001,2009,23.6686256
0.00164,['Animal Collective'],0.491,274213,0.871,0,3eaJHhtNsKOumLQYU7bnas,0.0,0.361,-5.564,Summertime Clothes,46,0.0969,135.996,0.322,2009,18.558936000000003
0.00085,['There For Tomorrow'],0.404,184547,0.946,0,0YwqJeTUyviMJw70jRt9ET,0.0,0.359,-3.318,A Little Faster,53,0.174,169.08599999999996,0.784,2009,22.573115
0.0069,['Cage The Elephant'],0.317,219000,0.856,1,60AGFQbS6ViLy1dcnL9427,0.0,0.127,-4.173,Back Stabbin' Betty,47,0.0445,204.078,0.6990000000000001,2009,25.42731
0.0501,['A Rocket To The Moon'],0.404,220013,0.726,0,5j929KlzL6RcXeX2LD4dgl,0.0,0.214,-2.926,Baby Blue Eyes,56,0.028,168.878,0.408,2009,22.78139
0.0743,['Tame Impala'],0.398,266160,0.848,0,1jn1tS8R58gpxfgGNyRQph,0.0065,0.173,-4.987,Desire Be Desire Go,49,0.0579,150.96200000000005,0.411,2010,20.32277000000001
0.12,['Tame Impala'],0.37,271880,0.8759999999999999,0,4aetgBuI5iRQpjy8gdGxY8,0.0464,0.357,-6.317,Lucidity,49,0.0591,147.016,0.515,2010,19.9264
0.0213,['Marianas Trench'],0.405,184880,0.703,0,3eDBBDWXkmH6chzPZhuajx,0.0,0.217,-4.893,Good To You,54,0.0463,156.155,0.197,2010,21.30527
0.0109,['Drake'],0.325,233560,0.848,1,1EoHEkVcysf4WVDx6r9WzQ,0.0,0.124,-5.6110000000000015,Over,58,0.279,100.093,0.433,2010,16.12761
0.168,"['He Is We', 'Owl City']",0.447,206173,0.546,0,0UQAkAVNk3tubJYlOHyG3q,0.0,0.117,-5.26,All About Us,55,0.0262,172.31799999999996,0.368,2010,22.9682
0.0014,['Kings of Leon'],0.332,264013,0.586,0,1T76pppCs1bFBcVpRCWzxS,0.0108,0.063,-6.307,The End,55,0.0362,79.78699999999998,0.228,2010,13.72076
0.000438,['Disturbed'],0.402,253813,0.95,0,1HD8mFfpSGLJnwv6UTLaIv,0.000185,0.0573,-3.235,The Animal,53,0.1689999999999999,193.95,0.277,2010,25.0603562
0.000119,['12 Stones'],0.444,206707,0.974,0,4lhqal0Hq63U2wETCeBdG1,1.64e-05,0.233,-4.041,We Are One,56,0.114,127.102,0.306,2010,18.6911881
0.000109,['Deftones'],0.331,188267,0.845,0,1FdU4oF88UOJwA9GYgognx,0.000212,0.0758,-4.876,Diamond Eyes,51,0.0551,153.484,0.468,2010,20.7680891
0.000824,['Deftones'],0.3670000000000001,241533,0.634,0,1EryAkZ0VHstC6haIxVBiE,0.0759,0.116,-6.475,Sextape,53,0.027,89.98100000000002,0.0964,2010,14.561617600000003
0.0312,"['Justin Bieber', 'Rascal Flatts']",0.467,230787,0.631,0,42wmRq3kfUUuyszlkWQbPS,0.0,0.0596,-6.7620000000000005,That Should Be Me,55,0.0318,139.96200000000002,0.3,2011,19.77578
0.00197,['Arctic Monkeys'],0.349,191427,0.662,0,7wsEZh68qX7jY0dziXMb0H,0.908,0.136,-6.8729999999999976,Love is a Laserquest,49,0.0402,169.926,0.5539999999999999,2011,22.160803
0.000473,['Simple Plan'],0.498,207293,0.969,0,3GwO5wdLdYbuVFFKXOEyya,0.000369,0.0627,-3.662,Last One Standing,48,0.0747,167.116,0.509,2011,21.901852700000003
0.0457,['Set It Off'],0.392,182533,0.92,0,6p55bkwk9a7nq8UoTG4Bxt,0.0,0.268,-3.638,Horrible Kids,52,0.166,170.09799999999996,0.385,2011,22.559629999999995
0.0101,"['Victorious Cast', 'Victoria Justice']",0.408,182240,0.8640000000000001,0,2XzWZtjk9OjfVRYLy52OMv,0.0,0.131,-4.335,All I Want Is Everything (feat. Victoria Justice),52,0.189,177.02700000000004,0.618,2011,23.242490000000004
0.0384,['Casey Donahew'],0.391,211213,0.7879999999999999,0,3HQMDHF7Uahn1RCd93l0rh,0.0,0.315,-4.503,Double-Wide Dream,48,0.0422,168.387,0.525,2011,21.94946
0.00634,['Powerwolf'],0.344,222560,0.92,0,3pWvRhml43vlUrGYlIzLM6,0.0,0.0816,-5.122000000000001,We Drink Your Blood,62,0.0487,115.727,0.505,2011,18.116866
0.0285,['Black Stone Cherry'],0.423,202320,0.872,0,48777AboKgh2UsZbR21bDC,0.0,0.122,-3.199,Stay,52,0.0498,141.855,0.493,2011,19.72885
0.000913,['The Wombats'],0.457,225527,0.911,0,136iZLQdKtlyEFurf4UKf6,0.0,0.37,-5.52,Tokyo (Vampires & Wolves),47,0.075,146.394,0.5720000000000001,2011,19.7040087
3.5600000000000005e-05,['Chevelle'],0.498,235653,0.841,0,32r9L69MnYI08bKeRXaiCq,0.224,0.136,-5.239,Hats Off to the Bull,49,0.0362,94.047,0.397,2011,14.65659644
0.00724,['Arctic Monkeys'],0.443,203880,0.865,0,6NGvyhGjKSKkyN3yc4YNhD,0.000116,0.468,-4.547,Piledriver Waltz,48,0.0391,110.008,0.474,2011,16.148176
4.71e-05,['A Day To Remember'],0.465,196653,0.98,1,3Z1TXmTCI3nqXnOi7MRclW,0.0,0.309,-3.709,Sticks & Bricks,51,0.1669999999999999,140.026,0.145,2011,19.489595290000004
0.000213,['NERO'],0.3229999999999999,251649,0.8390000000000001,0,47r2YKldN36ykegWkciO0E,0.00224,0.276,-4.592,Doomsday,48,0.152,120.19,0.134,2011,17.1352787
0.000296,['The Ghost Inside'],0.493,252155,0.948,0,70SkWedrjKzDgKrqHZwAf4,0.0,0.267,-4.18,Engine 45,56,0.0964,146.526,0.482,2012,20.6355704
5.17e-05,['Shinedown'],0.467,206227,0.986,0,5oJrV0mGkw9dilk96X3W0c,9.21e-05,0.291,-2.69,Adrenaline,53,0.0634,159.935,0.4,2012,21.68269483
0.053,['Sidewalk Prophets'],0.479,237199,0.893,0,6QbbxQtijqLfUV90Vlm1Xh,0.0,0.0791,-4.134,Live Like That,51,0.0476,124.062,0.398,2012,17.864600000000003
0.0519,"['Romeo Santos', 'Mario Domm']",0.245,256973,0.6779999999999999,0,0JYdkP4Kz0ixmSfTTPvECC,0.0,0.0804,-6.1679999999999975,Rival (feat. Mario Domm),60,0.0514,83.624,0.288,2012,14.609609999999998
0.0012,['My Chemical Romance'],0.357,175453,0.996,0,7wzNovIu5urOjulGX4VzFo,0.0,0.35,-3.4960000000000004,Boy Division,55,0.103,183.039,0.278,2012,24.17398
0.0744,['Lana Del Rey'],0.493,220040,0.946,0,696cNqpF2NwRLzC7KqCurz,4.89e-05,0.351,-4.303999999999999,Lolita,51,0.124,135.955,0.134,2012,19.070460000000004
0.00116,['The Killers'],0.409,243787,0.8370000000000001,0,62BxlOvQCjLNQA5ARA4Dug,0.0065099999999999,0.0855,-4.043,Runaways,61,0.0406,121.757,0.199,2012,18.608484000000004
0.00144,['Basement'],0.429,227340,0.7979999999999999,0,2QX8qX86UDeGNJfcd2Yisy,0.0717,0.0788,-6.268,Covet,53,0.0468,139.061,0.225,2012,19.531156000000003
0.0447,['The Weeknd'],0.4970000000000001,250520,0.8029999999999999,0,6fRgjqJptZry7fipP2Beyh,1.77e-05,0.424,-4.46,Montreal,56,0.132,183.883,0.155,2012,24.32413
0.000363,['Shinedown'],0.489,252800,0.963,0,2Bu4dB6VHWtSUn4cyLAjNU,7.43e-05,0.0722,-2.932,Unity,52,0.0531,120.015,0.303,2012,17.5881637
0.00245,"['Phillips, Craig & Dean']",0.407,269787,0.75,0,2e6Tbu1hiYjUR7kgMIZpkO,4.2700000000000015e-05,0.086,-7.278,Great I Am,49,0.0343,160.124,0.26,2012,21.218555
0.00352,['Killer Mike'],0.331,249973,0.659,1,2HRYa6iG1M5DRefO8pK2I3,2.730000000000001e-05,0.0819999999999999,-10.64,Reagan,52,0.0795,83.68700000000003,0.177,2012,13.832248000000003
0.000606,['Stone Sour'],0.312,251840,0.934,0,1q9ru9Wx2Q9Ez8irkGcyFa,6.759999999999999e-05,0.115,-3.793,Tired,56,0.0683,201.991,0.471,2012,26.141639400000003
0.00792,['S3RL'],0.485,260530,0.979,0,56nLHj9HJr3xpbLarnr0l4,0.00171,0.387,-0.943,Mtc,59,0.116,175.074,0.4320000000000001,2012,23.797308
0.0647,['The Front Bottoms'],0.395,230051,0.92,0,1kYZx9YP83X0aaPnsmlcj1,3.510000000000001e-05,0.307,-6.041,Lone Star,51,0.0622,148.513,0.81,2013,20.299830000000004
0.0001,['Bring Me The Horizon'],0.428,205153,0.977,0,77aRSy9dTVpG9naxEDd7n6,0.0,0.214,-2.256,The House Of Wolves,54,0.154,75.98,0.279,2013,13.376690000000002
0.0111,['Baauer'],0.452,196664,0.794,0,01XFgRZfZI7oBagNf1Loml,0.00182,0.416,-5.151,Harlem Shake,59,0.0483,137.825,0.282,2013,20.00999
0.0266,['JJ Lawhorn'],0.419,259053,0.6409999999999999,0,2eKd40hvV5Pyp9J0pTlwdZ,0.0,0.187,-5.827000000000001,Good Ol' Boys Like Us,51,0.0316,139.57,0.228,2013,19.330440000000003
9.81e-06,['Five Finger Death Punch'],0.496,223291,0.995,1,1yFz5j1B9TqIVwblu6QSUi,0.0005269999999999,0.413,-4.958,Watch You Bleed,51,0.144,130.007,0.223,2013,18.498399019000004
0.0007469999999999,['A Day To Remember'],0.448,237976,0.8320000000000001,0,3yxpqMbfUVMLL7Ap3W71W4,0.00315,0.11,-4.994,End Of Me,55,0.0503,125.074,0.337,2013,18.346525300000003
0.159,['Kanye West'],0.439,243747,0.6659999999999999,1,5nPOM0nFRAJ3XI8xCxNAzO,1.03e-05,0.129,-6.077999999999999,Guilt Trip,55,0.0754,137.9,0.579,2013,19.5617
0.00164,['Digital Daggers'],0.357,230310,0.5770000000000001,0,3TnGabS1ylWPNOTa2kJBDn,0.00446,0.334,-8.05,The Devil Within,57,0.0322,154.975,0.147,2013,21.441836
0.106,['Randy Rogers Band'],0.48,200307,0.607,0,03KvM5ZGtTvl1qaK73g5wN,0.0,0.115,-5.461,Fuzzy,50,0.039,74.834,0.532,2013,12.7509
0.00151,['Our Last Night'],0.426,244900,0.952,0,1tbjeelOKIjolYNUNnPMAD,2.7600000000000014e-05,0.104,-2.649,Same Old War,58,0.0719,147.111,0.28,2013,20.881749000000003
0.0219,['Houndmouth'],0.348,219800,0.562,0,2i7VNdupOXVbHD8R4669T7,0.000321,0.0989,-5.437,Comin' Round Again,51,0.0305,142.333,0.5489999999999999,2013,19.56931
0.00987,['5 Seconds of Summer'],0.469,197483,0.977,0,6NfZsnrGYkMSZhDBZfovNN,0.0,0.351,-4.968999999999999,Voodoo Doll,53,0.188,144.167,0.332,2014,20.102613
0.00334,"[""Shaman's Harvest""]",0.464,249147,0.728,0,4PX6YOc2ysHxiBqwNNca2F,0.0,0.218,-5.127000000000002,In Chains,55,0.0372,142.145,0.26,2014,20.025366
0.106,['Run The Jewels'],0.422,201987,0.705,1,57RpLj5SoWQeweNskxXfOp,0.0,0.313,-8.443999999999999,Jeopardy,55,0.212,141.599,0.4370000000000001,2014,19.9452
0.0283,['WALK THE MOON'],0.421,175907,0.831,0,76EeScTnI2sCjDY0SfEoSb,0.0,0.464,-5.127999999999999,Work This Body,57,0.107,134.02700000000002,0.488,2014,19.433370000000004
0.0525,['Home'],0.481,272039,0.546,0,1aayZc3JciIs2GhZcSlCrw,0.0268,0.454,-13.265999999999998,We're Finally Landing,57,0.0725,180.05,0.0725,2014,23.959750000000003
0.00544,['Kenny Chesney'],0.499,250533,0.8220000000000001,0,1Lh8n5owE0h0hgqWfqtvuD,0.000197,0.272,-7.122000000000001,Til It's Gone,53,0.049,86.48100000000002,0.499,2014,14.293956000000003
0.0169,['The National Parks'],0.431,200322,0.588,0,5ITmuvjtUUdxVQCCsaKBDx,0.00689,0.368,-6.855,As We Ran,56,0.0348,143.975,0.183,2014,20.25841
0.0165,['The Cab'],0.462,226427,0.7040000000000001,0,7oUjf3UvLJbRelKiDip47v,0.0,0.108,-6.687,These Are The Lies,56,0.0318,139.86,0.503,2014,19.88795
0.00262,['BTS'],0.491,230778,0.947,0,44gWm1spxejf9cc589qV28,0.0,0.34,-2.252,Boy in Luv,62,0.306,166.247,0.473,2014,23.206738
0.0106,"['August Alsina', 'Trey Songz', 'Chris Brown']",0.461,266587,0.5920000000000001,1,294pxweq9pggAO32OQVgYw,0.0,0.114,-5.799,I Luv This Shit - Remix (Bonus Track),55,0.138,124.146,0.34,2014,18.18334
0.0876,['Magic Man'],0.472,232747,0.8809999999999999,1,4EaO2XR7gWaHq8DW7nu1iY,0.0,0.0698,-5.252000000000002,Paris,53,0.0524,178.858,0.502,2014,23.53574
0.00407,['Carrie Underwood'],0.434,210760,0.868,0,4lnnde7PnrXR3pUzQKBe6X,1.98e-06,0.0919,-1.208,Little Toy Guns,53,0.0603,161.886,0.204,2014,21.835393000000003
0.00266,['Bleachers'],0.456,204400,0.8909999999999999,0,1RwwmiVtLAtPmxAqKVfwgG,7.99e-06,0.281,-7.004,I Wanna Get Better,53,0.106,190.024,0.385,2014,24.660634
0.000102,['Bring Me The Horizon'],0.405,222093,0.94,0,6o39Ln9118FKTMbM4BvcEy,2.79e-05,0.7190000000000001,-3.103,Drown - New,64,0.0844,143.126,0.24,2015,21.075589800000003
0.0153,['Khruangbin'],0.452,213760,0.579,0,2kGMBOPXMtb9gxzVYdplg9,0.893,0.637,-11.085,Two Fish and an Elephant,61,0.0476,84.615,0.929,2015,14.82407
0.0115,['One Direction'],0.42,194907,0.867,0,0uZzdkuzJEjFzaRR2HQ5mj,0.0,0.0851,-5.397,Home,64,0.0859,78.814,0.628,2015,14.624349999999998
0.0025,['Foals'],0.495,244293,0.931,0,53L6A3I9vf7rgEZnMzx54E,0.0783,0.246,-5.336,Mountain at My Gates,65,0.0469,104.05,0.617,2015,17.28305
0.0047,['Morgan Wallen'],0.413,213348,0.889,0,2S1YzIHFyLxLop7XCdYrTp,0.0,0.348,-3.924,Man of the South,55,0.0503,177.97299999999996,0.602,2015,23.64613
0.000507,['Mumford & Sons'],0.43,221227,0.711,0,2rS77EbhEs7Y2UZD8pWIPb,0.6940000000000001,0.161,-6.845,The Wolf,56,0.0439,152.96,0.373,2015,21.195249300000004
0.133,['Cage The Elephant'],0.482,252787,0.55,0,48sc7vBJeNoCEQhxO3zYKA,0.0,0.294,-7.097,Too Late To Say Goodbye,61,0.0357,67.559,0.1,2015,13.104
0.0429,['Imagine Dragons'],0.358,273640,0.909,0,3KgIZWuC7JJOgkcGeAWbZg,0.00468,0.138,-6.856,Battle Cry,57,0.0949,129.945,0.0419,2015,19.03451
0.0316,['Ruelle'],0.494,226427,0.713,0,4vWeIrIQQrbThS11ogLTmu,0.374,0.0602,-7.487,War of Hearts,65,0.0776,147.959,0.257,2015,21.60544
0.0349,['A Thousand Horses'],0.433,219080,0.7759999999999999,0,0ZUnRmGiWEypcw14WjW109,0.00023,0.387,-5.53,Smoke,55,0.029,149.641,0.424,2015,20.78001
0.139,['Fall Out Boy'],0.4370000000000001,224360,0.974,0,1vrjcPplEuenckUzGGp2UR,0.01,0.406,-3.388,Fourth Of July,59,0.139,79.956,0.515,2015,14.261300000000002
0.049,"['Chris Young', 'Vince Gill']",0.477,194560,0.672,0,081t95JRuDUrQYSS3h8iKk,0.0,0.355,-5.234,Sober Saturday Night (feat. Vince Gill),55,0.0306,139.864,0.263,2015,19.7785
0.05,['Justin Bieber'],0.361,199947,0.608,0,0SNIAtRCPVVLoGEPcuHSIc,7.96e-05,0.183,-6.7570000000000014,I'll Show You,65,0.098,191.812,0.0789,2015,25.9308
0.0209,['Beyoncé'],0.455,237440,0.535,0,2RQAG0wQt35UzAPEyVJFWN,0.64,0.126,-10.602,Love Drought,62,0.0426,157.01,0.216,2016,22.15041
0.0552,['Angel Olsen'],0.373,202200,0.63,0,5uZLsGY9fknBd5Rxr7AIss,0.0,0.107,-5.131,Shut Up Kiss Me,60,0.0461,115.942,0.352,2016,17.85228
0.00141,['Yuki Hayashi'],0.358,228747,0.947,0,0hHc2igYYlSUyZdByauJmB,0.964,0.145,-5.102,You Say Run,64,0.0932,87.508,0.357,2016,15.506359000000002
0.0207,['Jason Aldean'],0.434,195307,0.921,0,3bzE57iNavJJxXL9GgBiOK,0.00209,0.116,-2.248,They Don't Know,56,0.0688,171.945,0.426,2016,23.15553
0.0872,"['DJ Drama', 'Skeme', 'Lyquin', 'Chris Brown']",0.477,252307,0.647,1,3FM9mryo6yae4MogbZnd1A,0.0,0.119,-4.657,"Wishing (feat. Chris Brown, Skeme & Lyquin)",57,0.343,109.879,0.5489999999999999,2016,16.968680000000003
0.0571,"['The Game', 'Jeremih']",0.419,215297,0.655,1,1oMu5b1F3GbswqbqzhwhTV,0.0,0.0962,-6.678999999999999,All Eyez (feat. Jeremih),58,0.247,76.835,0.353,2016,13.75809
